,id,tweet,label
4931,2424, india tracker september 2020 ➡️confirmed case 4659984 ➡️recovered 3624196 ➡️active case 958316 ➡️deaths 77472 via mohfw india,real
4932,1314, today update first produced team volunteer thanks everyone helped data entry today team volunteer number updated every hour see latest number state current current tab,real
4933,3515, realdonaldtrump said covid totally harmless case death hospitalization growing list ailment hit people even mild case number say wrong,fake
4934,1407, adult age underlying health condition higher risk severe illness learn video cdc georgina peacock,real
4935,1256, natural remedy kill coronavirus start pot boiling water stove cut peel orange lemon choice add sea salt pot boiling water add orange lemon peel pot boiling hot water boil high minute water ingredient pot brought boil turn heat put face pot breathe steam minute much stand,fake
4936,557, coronavirus facebook team call blood donation ahead second wave,real
4937,6355, daily update published tracked million test 640k yesterday far biggest testing day yet state never reported 594k daily test detail see,real
4938,2775, drinking water boiled turmeric powder ginger carom seed coriander seed cure covid,fake
4939,708, want note organizational change hackingdata returned running company grateful astonishing amount work getting project ground please send future complaint alexismadrigal team,real
4940,802, 10pm 20th april breakdown case state lagos 376 fct kano osun oyo edo ogun kwara katsina bauchi kaduna akwa ibom delta ekiti ondo enugu river niger benue anambra borno jigawa abia gombe sokoto,real
4941,1507, 📍total case india september 2020 ▶️77 cured discharged migrated 3037151 ▶️21 active case 831124 ▶️1 death 68472 total covid confirmed case cured discharged migrated active case death,real
4942,3811, nipah virus outbreak india amidst coronavirus pandemic according warning form,fake
4943,1307, coronavirus mutate donald trump lookalike,fake
4944,570, maharashtra india governor bhagat singh koshyari facilitated travel model maharashtra dehradun covid lockdown,fake
4945,469, washington acknowledged issue reporting negative test hopefully see number return normal near future,real
4946,4977, going cooling center beat follow tip protect practice social distancing wear cloth face covering people year old wash hand often use sanitizer alcohol,real
4947,5454, covid patient show symptom first day,fake
4948,905, centre exhorts north eastern state actively break chain transmission north eastern state together account total active case country detail icmrdelhi,real
4949,775, case totally harmless realdonaldtrump said even limited data case death rate far show rate four time higher people virus sends hospital,fake
4950,3495, herb called mugwort cure coronavirus three day,fake
4951,2120, ibd appear increase risk severe covid,real
4952,1401, georgia recorded 2700 new case today positivity rate continued rise posted least 2700 case last three day never reported 2200 case one day,real
4953,6401, health professional facing thought first fitness practice hearing allegation delayed patient care due inadequate,real
4954,1039, youtube video shared thousand time claim two child died novel coronavirus vaccine guinea,fake
4955,1546, new case detected result day day testing quarantine,real
4956,919, large country randomized controlled trial billion people show covid patient treated hydroxychloroquine lower death rate,fake
4957,3450, mississippi alabama south carolina north carolina georgia florida reported 1000 case today,real
4958,217, ireland entire cabinet restrict movement health minister felt unwell tested reported,real
4959,5515, pension bill cut government,fake
4960,633, nashville man devastated girlfriend tell want start social distancing,fake
4961,4783, video showing row black body bag sprawled floor taken east avenue medical center eamc,fake
4962,759, hydroxychloroquine cure people fear life virus,fake
4963,739, muslim woman shouting doctor come coronavirus inspection one place india,fake
4964,5722, gargling salt water vinegar kill virus,fake
4965,5842, today new high driven big number dozen state likely reporting backlogged negative test past couple day context nearly many test reported today completed cumulatively march 25th,real
4966,3238, pakistani usman riaz speaks coronavirus death,fake
4967,5077, one seven emirate united arab emirate uae banned burial people died contracting novel coronavirus,fake
4968,4522, child covid show symptom involve cns pns,real
4969,721, payroll data present covid19 launched patanjalis coronil earning prospect expert get company news ease baroda verger paonts wockhardt cipla etc,fake
